Board,Qualification,Subject,Syllabus_Code,Paper_Code,Year,Season,Component_or_Unit,Variant,Paper_or_Unit_Code,Difficulty,Grade_A_Threshold,Grade_B_Threshold,Grade_C_Threshold,QP_URL,MS_URL,Examiner_Report_URL,PotatoPapers_Catalogue_URL
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 1,2012,Winter,2,1,21,Easy,42,33,18,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 2,2012,Winter,2,2,22,Easy,42,33,18,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 3,2012,Winter,2,3,23,Easy,47,37,19,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 1,2012,Winter,3,1,31,Easy,27,24,15,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_31.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_31.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 3,2012,Winter,3,3,33,Easy,27,24,15,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_33.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_33.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 4,2012,Winter,3,4,34,Medium,26,23,13,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_34.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_34.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 5,2012,Winter,3,5,35,Easy,28,24,16,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_35.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_35.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 6,2012,Winter,3,6,36,Easy,29,25,17,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_36.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_36.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 1,2012,Winter,4,1,41,Medium,65,58,32,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_41.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_41.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 2,2012,Winter,4,2,42,Medium,65,58,32,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_42.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_42.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 3,2012,Winter,4,3,43,Easy,68,60,34,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_43.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_43.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 1,2012,Winter,5,1,51,Hard,19,17,10,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_51.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_51.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 2,2012,Winter,5,2,52,Hard,19,17,10,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_52.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_52.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2012 Paper 3,2012,Winter,5,3,53,Hard,19,17,10,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_qp_53.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_ms_53.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2012/9701_w12_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 1,2011,Summer,1,1,11,Easy,31,27,17,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 2,2011,Summer,1,2,12,Medium,28,25,13,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 3,2011,Summer,1,3,13,Easy,31,27,17,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 1,2011,Summer,2,1,21,Easy,46,42,27,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 2,2011,Summer,2,2,22,Easy,44,37,18,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 3,2011,Summer,2,3,23,Easy,43,36,18,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 1,2011,Summer,3,1,31,Easy,28,24,15,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_31.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_31.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 2,2011,Summer,3,2,32,Easy,29,25,14,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_32.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_32.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 3,2011,Summer,3,3,33,Medium,24,21,12,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_33.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_33.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 4,2011,Summer,3,4,34,Medium,24,20,11,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_34.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_34.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 5,2011,Summer,3,5,35,Medium,26,23,14,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_35.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_35.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 41,2011,Summer,4,1,41,Medium,61,53,33,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_41.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_41.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 42,2011,Summer,4,2,42,Medium,59,52,33,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_42.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_42.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 43,2011,Summer,4,3,43,Medium,59,52,33,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_43.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_43.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 1,2011,Summer,5,1,51,Medium,20,17,10,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_51.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_51.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 2,2011,Summer,5,2,52,Easy,22,19,12,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_52.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_52.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem M/J 2011 Paper 3,2011,Summer,5,3,53,Easy,22,19,12,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_qp_53.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_ms_53.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_s11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 11,2011,Winter,1,1,11,Hard,26,22,14,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_11.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_11.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 12,2011,Winter,1,2,12,Hard,26,21,13,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_12.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_12.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 13,2011,Winter,1,3,13,Medium,26,22,14,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_13.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_13.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 21,2011,Winter,2,1,21,Medium,40,31,15,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_21.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_21.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 22,2011,Winter,2,2,22,Medium,40,31,15,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_22.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_22.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 23,2011,Winter,2,3,23,Easy,46,38,25,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_23.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_23.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 31,2011,Winter,3,1,31,Easy,27,24,16,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_31.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_31.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 33,2011,Winter,3,3,33,Easy,27,24,16,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_33.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_33.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 34,2011,Winter,3,4,34,Easy,29,26,17,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_34.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_34.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
CAIE,Cambridge International AS & A Level,Chemistry,9701,Chem O/N 2011 Paper 35,2011,Winter,3,5,35,Easy,27,24,17,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_qp_35.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_ms_35.pdf,https://bestexamhelp.com/exam/cambridge-international-a-level/chemistry-9701/2011/9701_w11_er.pdf,https://potatopapers.me/#/cambridgealevelpapers
